samp,subpop,trial,odor,value,odor_order,value_detrended
230914_FCV_GCaMP6f_F3,FCV,2,octanal4.09,0.057324577,43,0.11843383494437378
230915_FCV_GCaMP6f_F1,FCV,1,octanal4.09,0.040247053,7,0.044898832123288504
230915_FCV_GCaMP6f_F1,FCV,2,octanal4.09,0.024707358,43,0.04837465860233384
230913_ORL_GCaMP6f_F1,ORL,1,octanal3.525,0.00023669864,8,0.00023598960815953446
230913_ORL_GCaMP6f_F1,ORL,2,octanal3.525,0.00228098,44,0.0022436526276825336
230913_ORL_GCaMP6f_F2,ORL,1,octanal3.525,0.011266938,8,0.01109919514656745
230913_ORL_GCaMP6f_F2,ORL,2,octanal3.525,0.05104529,44,0.047003086880717505
230914_ORL_GCaMP6f_F1,ORL,1,octanal3.525,0.026362889,8,0.026244522523814772
230914_ORL_GCaMP6f_F1,ORL,2,octanal3.525,0.053559244,44,0.052249922401870395
230914_ORL_GCaMP6f_F2,ORL,1,octanal3.525,0.02135042,8,0.02289850012321365
230914_ORL_GCaMP6f_F2,ORL,2,octanal3.525,0.012224058,44,0.017964650702927187
230915_ORL_GCaMP6f_F1,ORL,1,octanal3.525,0.01730806,8,0.01881533613140204
230915_ORL_GCaMP6f_F1,ORL,2,octanal3.525,0.038286395,44,0.060603012990120865
230913_U52_GCaMP6f_F2,U52,1,octanal3.525,0.013111023,8,0.016518043465181383
230913_U52_GCaMP6f_F2,U52,2,octanal3.525,0.008779584,44,0.03127843949340888
230913_U52_GCaMP6f_F3,U52,1,octanal3.525,0.020019574,8,0.022235953256601205
230913_U52_GCaMP6f_F3,U52,2,octanal3.525,0.015101464,44,0.026904449793591658
230914_U52_GCaMP6f_F1,U52,1,octanal3.525,0.045973297,8,0.058531245802687586
230914_U52_GCaMP6f_F1,U52,2,octanal3.525,0.017135538,44,0.06467692892736675
230914_U52_GCaMP6f_F2,U52,1,octanal3.525,0.0316049,8,0.04029841635840151
230914_U52_GCaMP6f_F2,U52,2,octanal3.525,0.008794399,44,0.0334688461868412
230915_U52_GCaMP6f_F2,U52,1,octanal3.525,0.0075729764,8,0.008302744923408224
230915_U52_GCaMP6f_F2,U52,2,octanal3.525,0.0070522656,44,0.01169719333232886
230914_FCV_GCaMP6f_F1,FCV,1,octanal3.525,0.04210218,8,0.04953103886402409
230914_FCV_GCaMP6f_F1,FCV,2,octanal3.525,0.018597063,44,0.04545640182888369
230914_FCV_GCaMP6f_F2,FCV,1,octanal3.525,0.040713504,8,0.04825791380545111
230914_FCV_GCaMP6f_F2,FCV,2,octanal3.525,0.010232138,44,0.02606343961504271
230914_FCV_GCaMP6f_F3,FCV,1,octanal3.525,0.07724128,8,0.0884054862303795
230914_FCV_GCaMP6f_F3,FCV,2,octanal3.525,0.016864799,44,0.03543601054997466
230915_FCV_GCaMP6f_F1,FCV,1,octanal3.525,0.06917905,8,0.07839013349213264
230915_FCV_GCaMP6f_F1,FCV,2,octanal3.525,0.0018794287,44,0.003737690277098338
230913_ORL_GCaMP6f_F1,ORL,1,octanal3.09,0.00044958526,9,0.0004480704673978852
230913_ORL_GCaMP6f_F1,ORL,2,octanal3.09,0.04860812,45,0.04779474016911608
230913_ORL_GCaMP6f_F2,ORL,1,octanal3.09,0.009606606,9,0.009445854677717878
230913_ORL_GCaMP6f_F2,ORL,2,octanal3.09,0.010074336,45,0.009259186556727606
230914_ORL_GCaMP6f_F1,ORL,1,octanal3.09,0.02395682,9,0.023835845074900296
230914_ORL_GCaMP6f_F1,ORL,2,octanal3.09,0.034800004,45,0.0339301840004056
230914_ORL_GCaMP6f_F2,ORL,1,octanal3.09,0.024771472,9,0.02680109295160193
230914_ORL_GCaMP6f_F2,ORL,2,octanal3.09,0.01855879,45,0.027513960523725664
230915_ORL_GCaMP6f_F1,ORL,1,octanal3.09,0.0011401293,9,0.0012524218753073313
230915_ORL_GCaMP6f_F1,ORL,2,octanal3.09,0.0,45,0.0
230913_U52_GCaMP6f_F2,U52,1,octanal3.09,0.005106455,9,0.006621887338051959
230913_U52_GCaMP6f_F2,U52,2,octanal3.09,0.007698577,45,0.028230713220787133
230913_U52_GCaMP6f_F3,U52,1,octanal3.09,0.020180961,9,0.022711346267842474
230913_U52_GCaMP6f_F3,U52,2,octanal3.09,0.026661724,45,0.048127511527292985
230914_U52_GCaMP6f_F1,U52,1,octanal3.09,0.023367392,9,0.030662151574042968
230914_U52_GCaMP6f_F1,U52,2,octanal3.09,0.0065296954,45,0.025401235026990435
230914_U52_GCaMP6f_F2,U52,1,octanal3.09,0.012332616,9,0.01620990475639668
230914_U52_GCaMP6f_F2,U52,2,octanal3.09,0.001603998,45,0.006292599513738425
230915_U52_GCaMP6f_F2,U52,1,octanal3.09,0.01978498,9,0.021942448840812003
230915_U52_GCaMP6f_F2,U52,2,octanal3.09,0.007570713,45,0.012702352983523194
230914_FCV_GCaMP6f_F1,FCV,1,octanal3.09,0.020875486,9,0.025062884633034924
230914_FCV_GCaMP6f_F1,FCV,2,octanal3.09,0.018417854,45,0.045942151098010545
230914_FCV_GCaMP6f_F2,FCV,1,octanal3.09,0.03434563,9,0.04158438726860038
230914_FCV_GCaMP6f_F2,FCV,2,octanal3.09,0.009187536,45,0.023905242417544614
230914_FCV_GCaMP6f_F3,FCV,1,octanal3.09,0.027473863,9,0.03197998109829217
230914_FCV_GCaMP6f_F3,FCV,2,octanal3.09,0.016400537,45,0.035046967069522754
230915_FCV_GCaMP6f_F1,FCV,1,octanal3.09,0.0062603513,9,0.007205620177588234
230915_FCV_GCaMP6f_F1,FCV,2,octanal3.09,0.0056649493,45,0.011443512147654517
230913_ORL_GCaMP6f_F1,ORL,1,octanal1.595,0.0540421,10,0.053839821633981176
230913_ORL_GCaMP6f_F1,ORL,2,octanal1.595,0.013918796,46,0.013680755768620224
230913_ORL_GCaMP6f_F2,ORL,1,octanal1.595,0.0021775228,10,0.0021370746340536647
230913_ORL_GCaMP6f_F2,ORL,2,octanal1.595,0.00045538257,46,0.00041775196818232344
230914_ORL_GCaMP6f_F1,ORL,1,octanal1.595,0.012343636,10,0.012274397962042887
230914_ORL_GCaMP6f_F1,ORL,2,octanal1.595,0.0016641733,46,0.0016216651368533618
